url,status
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.16.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.16.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.16.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.16.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.103.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.103.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.103.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.103.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.10.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.10.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.10.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.73.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.73.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.73.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.73.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.15.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.15.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.15.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.15.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.3.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.3.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.3.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.3.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.9.4.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.9.4.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.9.4.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.9.4.html,OK
https://www.datenportal.bmbf.de/portal/grafik-1.9.4.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.8.18.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.8.18.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.8.18.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.8.18.xls,OK
